name,edition,condition,language,price_eur,quantity
Salvador felidar,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Hechicera erudita,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Devorador de la cripta,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Dúo de la valva refulgente,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Pensar dos veces,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Crecimiento gigante,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Llanura (V.1),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Llanura (V.2),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Isla (V.1),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Isla (V.2),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Pantano (V.1),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Pantano (V.2),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Montaña (V.1),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Montaña (V.2),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Bosque (V.1),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Bosque (V.2),Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Rito de invocadragones,Magic: The Gathering - Cimientos,NM,Inglés,4.25,4
Megasierpe punzante,Magic: The Gathering - Cimientos,NM,Inglés,5.99,4
"Zimone, escultora de paradojas",Magic: The Gathering - Cimientos,NM,Inglés,1.99,4
Eclosionadora de dracos,Magic: The Gathering - Cimientos,NM,Inglés,0.75,4
Tejedora de almas,Magic: The Gathering - Cimientos,NM,Inglés,0.99,4
Fructificación silvana,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
"Koma, el Devoramundos",Magic: The Gathering - Cimientos,NM,Inglés,1.5,4
Demonio marcado con runas,Magic: The Gathering - Cimientos,NM,Inglés,0.5,4
Botín de la Coalición Azófar,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
"Drakuseth, fauces de fuego",Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Fénix alzallama,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Ola de génesis,Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
"Lathril, Espada de los Elfos",Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Tormenta de los Mil Años,Magic: The Gathering - Cimientos,NM,Inglés,0.25,4
Venganza de las ratas,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Ceratops pasosísmico,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Artista brutal,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Protectores del ciclo,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Desangrar,Magic: The Gathering - Cimientos,NM,Inglés,0.5,4
Patio recóndito,Magic: The Gathering - Cimientos,NM,Inglés,0.25,4
Armasaurio guía,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Ángel deslumbrante,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Vuelo fugaz,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Paladín inspiradora,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Represalia luminosa,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Padre orgulloso,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Arengadora del escuadrón,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Serafín de vanguardia,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Asaltadora granaleta,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Adepta elementalista,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Elemental de viento gélido,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Strix vigía,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Viaje a lo inexplorado,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Saqueador sin corazón,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Necrófago hambriento,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Extractora sanguina,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Zombie almaencadenada,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Apuñalar,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Llamaalmas vampiro,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Trasgo valiente,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Cíclope crepitante,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Abordadores trasgos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Incursora Cuernos Sangrientos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Ráfaga incineradora,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Sembrador de caos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Lobo emboscador,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Aplastador boticario,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Guardabosque bestial,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Rondador carcajeante,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Gigante fiel a los elfos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Tejetrampas de las copas,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Katana de empuñe rápido,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Luz de destierro,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Halcón de sanador,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Poner en jaque,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Tortuga protegida,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Distracción momentánea,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Hada burlona,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Huir juntos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Protección de testigos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Convertir en tarta,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Rata ladrona,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Devorado vivo,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Fingir tu propia muerte,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Vals macabro,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Sacerdotisa de plagas saqueadora,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Afanar,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Cabrallería de Axgard,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Fanático flamígero,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Arquera flamígera,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Empleo forzoso,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Lagac escupefuego,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Arremetida segura,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Entusiasmo ante la posibilidad,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Dentellada,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Alas rotas,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Élite de Dwynen,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Colonia de gnárlidos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Brotar de las cenizas,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Actor cauteloso,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Guía del campus,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Barrera centelleante,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Pico filondorado,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Cuevas maculasangrientas,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Arenas florecientes,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Laguna lúgubre,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Terrenos expansivos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Hondonada selvática,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Tierras altas escabrosas,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Yermos desérticos,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Acantilados aguasraudas,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Cascadas bosquespinoso,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Cala tranquila,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
Risco cicatriz del viento,Magic: The Gathering - Cimientos,NM,Inglés,0.1,4
"Chandra, esculpidora de llamas",Magic: The Gathering - Cimientos,NM,Inglés,1.5,2
Progenitus,Magic: The Gathering - Cimientos,NM,Inglés,0.99,4
Custodio de destinos,Magic: The Gathering - Cimientos,NM,Inglés,0.25,2
Eclosionadora de dracos,Magic: The Gathering - Cimientos,NM,Inglés,0.75,4
Cazadora de la casta,Magic: The Gathering - Cimientos,NM,Inglés,0.75,4
"Huesitos, birlador de bagatelas",Magic: The Gathering - Cimientos,NM,Inglés,0.75,4
Fructificación silvana,Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Himno de las campeonas,Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Animista cenicepa,Magic: The Gathering - Cimientos,NM,Inglés,0.25,3
"Kykar, avivador del céfiro",Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Detener el tiempo,Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Fénix alzallama,Magic: The Gathering - Cimientos,NM,Inglés,0.25,1
Tormenta de escoria,Magic: The Gathering - Cimientos,NM,Inglés,0.35,1
Tormenta de los Mil Años,Magic: The Gathering - Cimientos,NM,Inglés,0.5,1
Acogedora de gatos,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Sacar las garras,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Veterana audaz,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Resiliencia divina,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Heredera escoltada,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Lancear,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Sanador bendecido por el sol,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Bendición de hojas gemelas,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Epifanía arcana,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Tintamante cefálido,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Mago celeste ostentoso,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Kraken atrapadora,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Inspiración del más allá,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Muralla sellada con runas,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Bucanero de aeronaves,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Árbitro de la miseria,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Masa chillona nebulosa,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Receptáculo infernal,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Aperitivos de medianoche,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Venganza de las ratas,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Necedad del buscador,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Banshee trágica,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Gourmet vampiro,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Brujo sangriento vengativo,Magic: The Gathering - Cimientos,NM,Inglés,0.5,4
Berserker del himno bélico,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Ganar músculo,Magic: The Gathering - Cimientos,NM,Inglés,0.25,4
Entrenadora de dragones,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Aniquilación ardiente,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Negociación trasga,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Cerbero adormecido,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Asaltadora de cofres,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Hocicotrufa impaciente,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Reverdecedor élfico,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Golpe abatidor,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Manada de dienteagujas,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Ceratops pasosísmico,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Carroñero de alas pavorosas,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Pandamonio,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Artista brutal,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Protectores del ciclo,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Caña de pescar,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Amuleto voraz,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Compañero de manada de Ajani,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Ángel de irrevocabilidad,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Sabueso travieso,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Refuerzos decididos,Magic: The Gathering - Cimientos,NM,Inglés,0.25,4
Leones de la sabana,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Ángel de Serra,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Valkiria joven,Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Degollador salobre,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Esparcir la esencia,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Prisión lunar,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Micromante,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Una oferta que no podrás rechazar,Magic: The Gathering - Cimientos,NM,Inglés,1.99,2
Autorreflectión,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Marinero espectral,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Necrófaga de la tumbanefasta,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Desangrar,Magic: The Gathering - Cimientos,NM,Inglés,0.75,2
La caída del héroe,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Esqueleto reconstruyéndose,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Ladrona de sangre de Stromkirk,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Erosionar,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Plaga insolente,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Cría escupefuego,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Trasgo frenético,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Inmolador de la llama del corazón,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Segundo rito de Hidetsugu,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Grieta sísmica,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Dragón shivano,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Indrik cariñoso,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Armadura de maderapálida,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
"Dwynen, daena de Hojas Doradas",Magic: The Gathering - Cimientos,NM,Inglés,0.25,4
Bibliotecaria respetable,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Corniescarabajo nessiano,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Sobrepasar,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Velo de piel de serpiente,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Azote del bosque salvaje,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
"Balmor, capitán mago de guerra",Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Unicornio de la buena fortuna,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Refuerzos heroicos,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
"Rubí, rastreadora temeraria",Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
"Tatyova, druida bentónica",Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Atavío de aventurero,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Venado bruñido,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Estandarte heráldico,Magic: The Gathering - Cimientos,NM,Inglés,0.35,4
Destructor,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Gólem meteoro,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Armasaurio guía,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Ángel deslumbrante,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Salvador felidar,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Vuelo fugaz,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Cazador servicial,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Paladín inspiradora,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Represalia luminosa,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Padre orgulloso,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Arengadora del escuadrón,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Serafín de vanguardia,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Asaltadora granaleta,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Adepta elementalista,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Hechicera erudita,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Elemental de viento gélido,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Refutar,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Strix vigía,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Viaje a lo inexplorado,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Devorador de la cripta,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Saqueador sin corazón,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Necrófago hambriento,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Extractora sanguina,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Zombie almaencadenada,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Apuñalar,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Llamaalmas vampiro,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Trasgo valiente,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Cíclope crepitante,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Abordadores trasgos,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Incursora Cuernos Sangrientos,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Ráfaga incineradora,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Sembrador de caos,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Lobo emboscador,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Aplastador boticario,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Guardabosque bestial,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Rondador carcajeante,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Gigante fiel a los elfos,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Tejetrampas de las copas,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Katana de empuñe rápido,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Luz de destierro,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Incursora cátara,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Halcón de sanador,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Poner en jaque,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Tortuga protegida,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Distracción momentánea,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Dúo de la valva refulgente,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Huir juntos,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Pensar dos veces,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Protección de testigos,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Convertir en tarta,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Rata ladrona,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Devorado vivo,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Fingir tu propia muerte,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Vals macabro,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Sacerdotisa de plagas saqueadora,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Afanar,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Cabrallería de Axgard,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Fanático flamígero,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Arquera flamígera,Magic: The Gathering - Cimientos,NM,Inglés,0.2,4
Sorpresa trasga,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Empleo forzoso,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Lagac escupefuego,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Arremetida segura,Magic: The Gathering - Cimientos,NM,Inglés,0.15,4
Nave nodriza de Valor,Aetherdrift,NM,Inglés,0.99,4
"Mu Yanling, navegante aérea",Aetherdrift,NM,Inglés,0.75,4
La Última Marcha,Aetherdrift,NM,Inglés,0.5,4
"Hazoret, reclutadioses",Aetherdrift,NM,Inglés,0.75,4
Marcha del cieno planetario,Aetherdrift,NM,Inglés,2.99,4
Velocípedo tormentoso,Aetherdrift,NM,Inglés,1.5,4
"Botín, el Hallasendas",Aetherdrift,NM,Inglés,1.75,4
Mecatitán maderardiente,Aetherdrift,NM,Inglés,0.75,4
"Sab-Sunen, encarnación del Luxa",Aetherdrift,NM,Inglés,2.99,4
La Eterchispa,Aetherdrift,NM,Inglés,18.99,4
"Basri, campeón del mañana",Aetherdrift,NM,Inglés,0.2,4
Buey reforzado,Aetherdrift,NM,Inglés,0.2,4
Trampa peligrosa,Aetherdrift,NM,Inglés,0.25,4
Tritona del mentenantial,Aetherdrift,NM,Inglés,0.5,4
Máquina de posesión,Aetherdrift,NM,Inglés,0.2,4
Pabellón de aprovechamiento,Aetherdrift,NM,Inglés,0.99,4
Fabricador de tópteros,Aetherdrift,NM,Inglés,0.2,4
"Vnwxt, presentador ampuloso",Aetherdrift,NM,Inglés,0.2,4
Espanto sangriento,Aetherdrift,NM,Inglés,1.5,4
Carruaje del llamacriptas,Aetherdrift,NM,Inglés,0.35,4
Envolturas de malditela,Aetherdrift,NM,Inglés,0.25,4
Cacharro demoníaco,Aetherdrift,NM,Inglés,0.35,4
Festín del lodazal,Aetherdrift,NM,Inglés,0.2,4
Bummóvil,Aetherdrift,NM,Inglés,0.2,4
Depender de la suerte,Aetherdrift,NM,Inglés,0.25,4
"Daretti, ingeniero de los Coheteros",Aetherdrift,NM,Inglés,0.2,4
Ingeniera de draconáutica,Aetherdrift,NM,Inglés,0.5,4
Doble de potencia,Aetherdrift,NM,Inglés,1.5,4
Agonasaurio rex,Aetherdrift,NM,Inglés,0.75,4
Mascota del distrito,Aetherdrift,NM,Inglés,0.35,4
"Áatchik, radián esmeralda",Aetherdrift,NM,Inglés,0.2,4
"Capitán Alarido, Terror de los Mares",Aetherdrift,NM,Inglés,0.2,4
"Caradora, Corazón de Alacria",Aetherdrift,NM,Inglés,0.2,4
Huida explosiva,Aetherdrift,NM,Inglés,0.2,4
"Fortuna Distante, líder del Fin",Aetherdrift,NM,Inglés,0.2,4
Espadachina intrépida,Aetherdrift,NM,Inglés,0.2,4
"Kolodin, conjurador de triunfos",Aetherdrift,NM,Inglés,0.2,4
"Núcleo Mendicante, lumiguía",Aetherdrift,NM,Inglés,0.75,4
"Alrojo, jefe de los Coheteros",Aetherdrift,NM,Inglés,0.2,4
"Samut, la Fuerza Motriz",Aetherdrift,NM,Inglés,0.2,4
"Sita Varma, corredora enmascarada",Aetherdrift,NM,Inglés,0.2,4
"Winter, piloto maldito",Aetherdrift,NM,Inglés,0.2,4
"Zahur, gloria del pasado",Aetherdrift,NM,Inglés,0.2,4
Motor fraguavidas,Aetherdrift,NM,Inglés,0.2,4
Caminante lomomercado,Aetherdrift,NM,Inglés,0.75,4
Pista de carreras de Muraganda,Aetherdrift,NM,Inglés,0.99,4
Umbral de Brotearroyo,Aetherdrift,NM,Inglés,4.99,4
Unidad de respuesta aérea,Aetherdrift,NM,Inglés,0.15,4
Saltadora de cañones,Aetherdrift,NM,Inglés,0.15,4
Capitán de los Torrenubosa,Aetherdrift,NM,Inglés,0.15,4
Lince de la Gloriespesura,Aetherdrift,NM,Inglés,0.15,4
Robot anidador,Aetherdrift,NM,Inglés,0.2,4
Asistencia en carretera,Aetherdrift,NM,Inglés,0.15,4
Poner a punto,Aetherdrift,NM,Inglés,0.15,4
Perezoso inquebrantable,Aetherdrift,NM,Inglés,0.15,4
Sifón etéreo,Aetherdrift,NM,Inglés,0.15,4
Repostadora del Comando,Aetherdrift,NM,Inglés,0.15,4
Pinchazo en marcha,Aetherdrift,NM,Inglés,0.15,4
De nuevo en marcha,Aetherdrift,NM,Inglés,0.15,4
Todoterreno carroñero,Aetherdrift,NM,Inglés,0.15,4
La Hora de la Victoria,Aetherdrift,NM,Inglés,0.15,4
Mimbrense indómito,Aetherdrift,NM,Inglés,0.15,4
Trasga llavengrasada,Aetherdrift,NM,Inglés,0.15,4
Cabeza de carrera,Aetherdrift,NM,Inglés,0.15,4
Mamut autarca,Aetherdrift,NM,Inglés,0.15,4
Defender a la jinete,Aetherdrift,NM,Inglés,0.5,4
Perspicacia del dragador,Aetherdrift,NM,Inglés,0.35,4
Retumbatierra,Aetherdrift,NM,Inglés,0.15,4
Repostadora élfica,Aetherdrift,NM,Inglés,0.15,4
Cuidadora de mudas,Aetherdrift,NM,Inglés,0.2,4
Corredor apocalíptico,Aetherdrift,NM,Inglés,0.15,4
Erudita explosiva,Aetherdrift,NM,Inglés,0.15,4
Velero motorizado,Aetherdrift,NM,Inglés,0.15,4
Coordinador de los Torrenubosa,Aetherdrift,NM,Inglés,0.15,4
Aerocicleta de los Torrenubosa,Aetherdrift,NM,Inglés,0.15,4
Ascendiente embalsamada,Aetherdrift,NM,Inglés,0.15,4
Abresendas de los Lumiguía,Aetherdrift,NM,Inglés,0.15,4
Poseer la red,Aetherdrift,NM,Inglés,0.15,4
Sembradora del terror,Aetherdrift,NM,Inglés,0.15,4
"Lagorin, Alma de Alacria",Aetherdrift,NM,Inglés,0.15,4
Etercolmena del Comando,Aetherdrift,NM,Inglés,0.15,4
Arrebugui de los Coheteros,Aetherdrift,NM,Inglés,0.15,4
Cruzacaminos de los mariscales,Aetherdrift,NM,Inglés,0.15,4
Pista de carreras de Amonkhet,Aetherdrift,NM,Inglés,0.15,4
Carretera rural,Aetherdrift,NM,Inglés,0.15,4
Carretera infame,Aetherdrift,NM,Inglés,0.15,4
Carretera coralífera,Aetherdrift,NM,Inglés,0.15,4
Carretera escabrosa,Aetherdrift,NM,Inglés,0.15,4
Carretera silvestre,Aetherdrift,NM,Inglés,0.15,4
Mesteño de Pradorradiante,Aetherdrift,NM,Inglés,0.1,4
