name,edition,condition,language,price_eur,quantity
Mensaje trascendente,Marcha de las máquinas,NM,Inglés,0.3,1
Moloc acechador de las arenas,Marcha de las máquinas,NM,Español,0.1,2
Momento de la verdad,Marcha de las máquinas,NM,Español,0.17,4
Montaña (V.2),Marcha de las máquinas,NM,Español,0.15,1
Nómada y Giada,Marcha de las máquinas,NM,Español,0.2,1
Pantano (V.3),Marcha de las máquinas,NM,Español,0.25,1
Pesadilla colectiva,Marcha de las máquinas,NM,Inglés,0.1,1
Pesadilla colectiva,Marcha de las máquinas,NM,Español,0.05,3
Protectora de vainas élfica,Marcha de las máquinas,NM,Español,0.1,1
Quebrantamales mirrodiano,Marcha de las máquinas,NM,Español,0.1,1
"Quintorius, maestro sabio",Marcha de las máquinas,NM,Español,0.15,1
Rankle y Torbran,Marcha de las máquinas,NM,Inglés,0.2,1
Rankle y Torbran,Marcha de las máquinas,NM,Español,0.15,1
Rechazo artístico,Marcha de las máquinas,NM,Español,0.12,1
Rechazo de Efara,Marcha de las máquinas,NM,Español,0.15,2
Recicladora de escoria,Marcha de las máquinas,NM,Español,0.1,1
Refuerzos de Ral,Marcha de las máquinas,NM,Español,0.1,1
Rencor volcánico,Marcha de las máquinas,NM,Español,0.2,2
Rencor volcánico,Marcha de las máquinas,NM,Español,0.25,1
Ráptor arrasador,Marcha de las máquinas,NM,Español,0.23,1
Saltador de halo,Marcha de las máquinas,NM,Español,0.1,2
Sueño embrujado,Marcha de las máquinas,NM,Español,0.05,1
Tegumentiburón de la Hueste de Cromo,Marcha de las máquinas,NM,Inglés,1.8,1
Tegumentiburón de la Hueste de Cromo,Marcha de las máquinas,NM,Español,1.7,4
Teletransporte con pergamino,Marcha de las máquinas,NM,Español,0.15,2
Teletransporte con pergamino,Marcha de las máquinas,NM,Español,0.25,1
Teletransporte con pergamino,Marcha de las máquinas,NM,Español,0.2,1
Transfiguración zhalfirina,Marcha de las máquinas,NM,Español,0.05,1
Triturador de la Hueste de Cobre,Marcha de las máquinas,NM,Español,0.1,1
Vapuleadora de Villavigas,Marcha de las máquinas,NM,Español,0.15,1
Vapuleadora de Villavigas,Marcha de las máquinas,NM,Español,0.3,2
Ver doble,Marcha de las máquinas,NM,Español,0.7,1
Errante vesuvana,Marcha de las máquinas: las secuelas,NM,Inglés,0.5,1
"Jirina, general intrépida",Marcha de las máquinas: las secuelas,NM,Inglés,1.0,1
Acólito forestal // Sanar las tierras,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Aprendiz de atraparratas // Plaga inesperada,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Aquelarre desdeñahechizos // De vuelta,Las tierras salvajes de Eldraine,NM,Español,0.1,2
Archivista élfico,Las tierras salvajes de Eldraine,NM,Inglés,0.3,1
Arquero de las Tierras Fronterizas,Las tierras salvajes de Eldraine,NM,Español,0.12,1
Bienvenidos a Villadulces,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Bruja creída // Precio de la belleza,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Bruja de Villadulces,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Bruja de las cloacas retorcida,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Búsqueda siniestra de Rowan,Las tierras salvajes de Eldraine,NM,Español,0.2,1
Caballero de las palomas,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Canciller de los cuentos,Las tierras salvajes de Eldraine,NM,Español,0.05,2
Catapulta sin orden,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Cazador bicéfalo // Rabia por dos,Las tierras salvajes de Eldraine,NM,Español,0.04,1
Cazador de galletas de jengibre // Pequeño aperitivo,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Congelar hasta las ideas,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Debut atronador,Las tierras salvajes de Eldraine,NM,Español,0.12,1
Desmantelapícnics // Cositas robadas,Las tierras salvajes de Eldraine,NM,Español,0.1,2
Drenar el ego,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Elemental del brasero // Azuzar al genio,Las tierras salvajes de Eldraine,NM,Español,0.09,1
Esgrima de las hadas,Las tierras salvajes de Eldraine,NM,Español,0.15,1
Familiar juguetón // A toda mecha,Las tierras salvajes de Eldraine,NM,Español,0.14,2
Fastidiasueños,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Financiero con buen ojo,Las tierras salvajes de Eldraine,NM,Español,0.05,1
Gata atigrada del almacén,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Gigante manazas // Eso es mío,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Gloria del arconte,Las tierras salvajes de Eldraine,NM,Español,0.15,1
"Greta, el Terror de Villadulces",Las tierras salvajes de Eldraine,NM,Español,0.14,1
Guardialanza preocupada,Las tierras salvajes de Eldraine,NM,Español,0.1,3
Hada experta en trampas,Las tierras salvajes de Eldraine,NM,Español,0.13,1
Hada usurpasueños,Las tierras salvajes de Eldraine,NM,Español,0.2,1
Heroísmo a fuego vivo,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Korvold y el ladrón noble,Las tierras salvajes de Eldraine,NM,Español,0.1,2
La necedad del aprendiz,Las tierras salvajes de Eldraine,NM,Inglés,0.15,1
La princesa alza el vuelo,Las tierras salvajes de Eldraine,NM,Español,0.05,1
La vanidad de la bruja,Las tierras salvajes de Eldraine,NM,Español,0.18,1
Lealtad pérfida,Las tierras salvajes de Eldraine,NM,Inglés,0.2,1
Lealtad pérfida,Las tierras salvajes de Eldraine,NM,Español,0.2,1
Llanura (V.1),Las tierras salvajes de Eldraine,NM,Español,0.23,1
Los tres ratones ciegos,Las tierras salvajes de Eldraine,NM,Español,0.2,1
Mago de maldiciones rencoroso,Las tierras salvajes de Eldraine,NM,Español,0.5,1
Momento de valor,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Nutria escurridiza // Don de la arboleda,Las tierras salvajes de Eldraine,NM,Español,0.4,1
Nutria escurridiza // Don de la arboleda,Las tierras salvajes de Eldraine,NM,Inglés,0.34,1
"Obyra, duelista soñadora",Las tierras salvajes de Eldraine,NM,Español,0.14,3
Posada de Extremuro,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Prodigio ingenioso,Las tierras salvajes de Eldraine,NM,Español,0.4,2
Ratero andrajoso,Las tierras salvajes de Eldraine,NM,Español,0.05,1
Ratón con mucho morro // Por los pelos,Las tierras salvajes de Eldraine,NM,Español,0.12,1
Regresar a por más,Las tierras salvajes de Eldraine,NM,Español,0.25,1
Regresar victorioso,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Regreso de las tierras salvajes,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Romper el hechizo,Las tierras salvajes de Eldraine,NM,Español,0.1,1
"Rubí, rastreadora temeraria",Las tierras salvajes de Eldraine,NM,Español,0.12,1
Somnófago cruel // No poder despertarse,Las tierras salvajes de Eldraine,NM,Español,0.5,1
"Syr Jengi, el Fin de los Banquetes",Las tierras salvajes de Eldraine,NM,Inglés,0.9,3
"Syr Jengi, el Fin de los Banquetes",Las tierras salvajes de Eldraine,NM,Español,0.83,1
Tartamudear el hechizo,Las tierras salvajes de Eldraine,NM,Español,0.12,1
"Totentanz, flautista del enjambre",Las tierras salvajes de Eldraine,NM,Español,0.1,2
"Troyan, explorador con agallas",Las tierras salvajes de Eldraine,NM,Español,0.1,1
Venado de la tempestad // Examinar las nubes,Las tierras salvajes de Eldraine,NM,Español,0.05,1
Vendedora de libros de hechizos,Las tierras salvajes de Eldraine,NM,Inglés,0.4,7
Viaje extraordinario,Las tierras salvajes de Eldraine,NM,Español,0.5,1
Vigía de la Sima Enredada,Las tierras salvajes de Eldraine,NM,Español,0.1,1
Víbora hirviente // Limpiar a vapor,Las tierras salvajes de Eldraine,NM,Inglés,0.8,2
Víbora hirviente // Limpiar a vapor,Las tierras salvajes de Eldraine,NM,Español,0.4,1
"Abuelo, eco ancestral",Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Acertijo confuso,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,5
Acertijo confuso,Las cavernas perdidas de Ixalan,NM,Español,0.15,2
Acolyte of Aclazotz,Las cavernas perdidas de Ixalan,NM,Español,0.05,2
Aguja de piedraimán // Piedras de orientación,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
"Akawalli, la Torre Inquieta",Las cavernas perdidas de Ixalan,NM,Español,0.25,2
Alaguía del minero,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,4
Alaguía del minero,Las cavernas perdidas de Ixalan,NM,Español,0.1,3
Alijo de explorador,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Altisaurio aterrado,Las cavernas perdidas de Ixalan,NM,Español,0.15,2
Altisaurio aterrado,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Aparato de radiestesia // Gruta de geodas,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,2
Aparato de radiestesia // Gruta de geodas,Las cavernas perdidas de Ixalan,NM,Español,0.2,2
Aparecido famélico,Las cavernas perdidas de Ixalan,NM,Inglés,0.25,1
Autorreflectión,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Ayuda de los ancestros,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,4
Bandido avaricioso,Las cavernas perdidas de Ixalan,NM,Español,0.2,1
Bandido avaricioso,Las cavernas perdidas de Ixalan,NM,Inglés,0.25,3
Birladora en velacometa,Las cavernas perdidas de Ixalan,NM,Inglés,0.6,1
Bosque,Las cavernas perdidas de Ixalan,NM,Inglés,0.25,1
Brebaje mefítico,Las cavernas perdidas de Ixalan,NM,Español,0.1,3
Brebaje mefítico,Las cavernas perdidas de Ixalan,NM,Inglés,0.08,6
Bribón empeñoso,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Brontodón aplastador,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Brontodón aplastador,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Cadáveres de los perdidos,Las cavernas perdidas de Ixalan,NM,Inglés,0.3,1
"Calzón, saqueador ansioso",Las cavernas perdidas de Ixalan,NM,Inglés,0.5,2
"Calzón, saqueador ansioso",Las cavernas perdidas de Ixalan,NM,Inglés,0.62,1
Caminar con los ancestros,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Canonizar con sangre,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Canonizar con sangre,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
"Caparocti, Nacido del Sol",Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
"Capitana Tempestad, saqueadora de cosmio",Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Caracol osteocoraza,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,4
Caracol osteocoraza,Las cavernas perdidas de Ixalan,NM,Español,0.1,4
Carnosaurio bramador,Las cavernas perdidas de Ixalan,NM,Inglés,1.5,1
Catalejo hechizado,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Catalejo hechizado,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Catarata escondida,Las cavernas perdidas de Ixalan,NM,Español,0.11,1
Catarata escondida,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,4
Celadora de la creación solar,Las cavernas perdidas de Ixalan,NM,Español,0.2,1
Celadora de la creación solar,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,1
Coatí recolector,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Colapúa enfurecido,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Colonia de murciélagos,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Colonia de murciélagos,Las cavernas perdidas de Ixalan,NM,Español,0.5,1
Colosadáctilo,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Coloso anegado // Vagón hermético,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Conseguir el premio gordo,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,4
Conservador de la excavación,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Correalbor de Kinjalli,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Correalbor de Kinjalli,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Cría beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,0.08,4
Cueva cautivadora,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,5
Custodio del saber de Ixalli,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Defossilize,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Defossilize,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Dentellada triunfal,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Dentiferro abrecaminos,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Derrumbe calamitoso,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,1
Desmantelador audaz,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Devorado por pirañas,Las cavernas perdidas de Ixalan,NM,Inglés,0.15,2
Diario de Tarrian // La tumba de Aclazotz,Las cavernas perdidas de Ixalan,NM,Inglés,0.4,1
Eclipse malicioso,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,3
Eco de chupacabras,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Eco del Crepúsculo,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Eco del Crepúsculo,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,5
El Beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,0.17,1
El calendario del milenio,Las cavernas perdidas de Ixalan,NM,Inglés,1.2,1
El pozo sin fondo // Las pozas infinitas,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,2
Entramado de Saheeli // Ráptor de elaboración exquisita,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Erosionar,Las cavernas perdidas de Ixalan,NM,Inglés,0.13,6
Erosionar,Las cavernas perdidas de Ixalan,NM,Inglés,0.25,1
Erosionar,Las cavernas perdidas de Ixalan,NM,Español,0.2,2
Error que te hunde,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,5
Escriba de guerra malamet,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Estandarte del ave solar // Efigie del ave solar,Las cavernas perdidas de Ixalan,NM,Español,0.12,2
Estandarte del ave solar // Efigie del ave solar,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Explorador de los Heraldos del Río,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Exploradora del cenote,Las cavernas perdidas de Ixalan,NM,Inglés,0.35,2
Exploradora del cenote,Las cavernas perdidas de Ixalan,NM,Español,0.15,5
Falla inestable,Las cavernas perdidas de Ixalan,NM,Español,0.18,1
Fauces cavernosas,Las cavernas perdidas de Ixalan,NM,Inglés,0.13,6
Fauces pavorosas tiemblatierra,Las cavernas perdidas de Ixalan,NM,Español,0.2,1
Favor de Etali,Las cavernas perdidas de Ixalan,NM,Español,0.1,4
Favor de Etali,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Filón prometedor,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,4
Filón prometedor,Las cavernas perdidas de Ixalan,NM,Español,0.11,1
Fuerza de los ancestros,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Fundición de producción,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Galeón magmático,Las cavernas perdidas de Ixalan,NM,Español,0.15,1
Glifo bélico malamet,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Glifo bélico malamet,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Glifo zoético,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,2
Glifo zoético,Las cavernas perdidas de Ixalan,NM,Español,0.2,1
Gnomo de mercado,Las cavernas perdidas de Ixalan,NM,Español,0.15,2
Guardiana de la gran puerta,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Hacia el abismo,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Hacia el abismo,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,4
Hacia el abismo,Las cavernas perdidas de Ixalan,NM,Español,0.05,2
"Huatli, poetisa de la unidad // Rugido del Quinto Pueblo",Las cavernas perdidas de Ixalan,NM,Inglés,0.9,1
Huecos y recovecos // Laberinto de micoides,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Iceberg invertido // Titán del iceberg,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Inventiva poética,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,2
Ira del fauces pavorosas,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,2
"Itzquinth, primogénito de Gishath",Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
"Itzquinth, primogénito de Gishath",Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Justicia de Zoyowa,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Justicia de Zoyowa,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
"Kellan, Daring Traveler // Emprender un viaje",Las cavernas perdidas de Ixalan,NM,Inglés,0.15,1
Ladrillos de arcilla // Horno de cosmio,Las cavernas perdidas de Ixalan,NM,Español,0.15,1
Ladrillos de arcilla // Horno de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Lamento de los olvidados,Las cavernas perdidas de Ixalan,NM,Español,0.24,1
Lamento de los olvidados,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Linterna de fulgupíleos,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Linterna de fulgupíleos,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Luchador mecánico,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,3
Látigo de aventurero,Las cavernas perdidas de Ixalan,NM,Inglés,0.03,1
Látigo de aventurero,Las cavernas perdidas de Ixalan,NM,Español,0.03,1
Macuto de chatarrera,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Macuto de chatarrera,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Magnitud magnífica,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,4
Mangual de espinas sangrientas,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Mangual funesto // Trabuco funesto,Las cavernas perdidas de Ixalan,NM,Español,0.15,1
Mangual funesto // Trabuco funesto,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Mangual funesto // Trabuco funesto,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,2
Mano amiga,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,2
Marinero leal,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Milicia rayisolar,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,2
Milicia rayisolar,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Montaña,Las cavernas perdidas de Ixalan,NM,Español,0.3,1
Monumento olvidado,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Mural guía de los maestros // Fábrica de los maestros,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Necrópolis escondida,Las cavernas perdidas de Ixalan,NM,Español,0.11,2
Necrópolis escondida,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,3
"Nicanzil, conductora de corrientes",Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
"Nicanzil, conductora de corrientes",Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Nigromagos sinápticos,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Nigromagos sinápticos,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Otra oportunidad,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Otra oportunidad,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Patio escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,3
Peligro tectónico,Las cavernas perdidas de Ixalan,NM,Español,0.25,2
Peligro tectónico,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,7
Pelota disputada,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,1
Pelota disputada,Las cavernas perdidas de Ixalan,NM,Español,0.11,1
Peregrina de aeropiedra,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
"Perforatúneles de Azófar // Tecutlan, la grieta abrasadora",Las cavernas perdidas de Ixalan,NM,Español,0.87,1
Peso muerto,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Petrificar,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,3
Pico de diamante,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,2
Pico de diamante,Las cavernas perdidas de Ixalan,NM,Español,0.2,2
Piedrasemillas de jade // Ayudante de corazón de jade,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Piedrasemillas de jade // Ayudante de corazón de jade,Las cavernas perdidas de Ixalan,NM,Español,0.03,1
Pirata desvalijador,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Portadora del último obsequio,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,1
Pozo de las ofrendas,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Profundidades resonantes,Las cavernas perdidas de Ixalan,NM,Inglés,0.7,2
Puerta rompecabezas de Orazca,Las cavernas perdidas de Ixalan,NM,Español,0.1,2
Puerta rompecabezas de Orazca,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Quintorius Kand,Las cavernas perdidas de Ixalan,NM,Inglés,1.4,1
Quintorius Kand,Las cavernas perdidas de Ixalan,NM,Español,1.4,1
Rana dardoponzoña,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Rastreacrúor abismal,Las cavernas perdidas de Ixalan,NM,Inglés,0.15,1
Rastreacrúor abismal,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Red trenzada // Quipu trenzado,Las cavernas perdidas de Ixalan,NM,Inglés,0.17,1
Reunión familiar,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,4
Robustez Fúngica,Las cavernas perdidas de Ixalan,NM,Español,0.1,2
Robustez Fúngica,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Rondador punzante de la cueva,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Rostro del pavor // Oseosaurio pavoroso,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Rostro del pavor // Oseosaurio pavoroso,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Rugido de la reliquia,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,4
Rugido de la reliquia,Las cavernas perdidas de Ixalan,NM,Español,0.11,2
Ráptor garraguadaña,Las cavernas perdidas de Ixalan,NM,Español,0.2,1
Ráptor garraguadaña,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,1
Ráptor imponente,Las cavernas perdidas de Ixalan,NM,Inglés,0.85,1
Sabueso travieso,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Salto acrobático,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Sanguijuela descomunal,Las cavernas perdidas de Ixalan,NM,Español,0.05,2
Sanguijuela descomunal,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Ser historia,Las cavernas perdidas de Ixalan,NM,Inglés,0.04,1
Sierpe crestada de las cavernas,Las cavernas perdidas de Ixalan,NM,Inglés,0.03,2
Sierras con resorte // Carro ruedafilada,Las cavernas perdidas de Ixalan,NM,Inglés,0.15,1
Sierras con resorte // Carro ruedafilada,Las cavernas perdidas de Ixalan,NM,Español,0.1,1
Sierras con resorte // Carro ruedafilada,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Sin aire,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,7
Sirena de roble,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Sombras aferradoras // Guarida de las sombras,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Sombras aferradoras // Guarida de las sombras,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Tasador geológico,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,2
Tasador geológico,Las cavernas perdidas de Ixalan,NM,Español,0.15,1
Tesoro enterrado,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,3
Tesoro enterrado,Las cavernas perdidas de Ixalan,NM,Español,0.05,1
Trazar la ruta,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Trazar la ruta,Las cavernas perdidas de Ixalan,NM,Español,0.12,1
Vagoneta tambaleante,Las cavernas perdidas de Ixalan,NM,Español,0.15,1
Vanguardia de la Rosa,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,2
Vislumbrar el núcleo,Las cavernas perdidas de Ixalan,NM,Español,0.15,1
Vislumbrar el núcleo,Las cavernas perdidas de Ixalan,NM,Español,0.2,1
Vislumbrar el núcleo,Las cavernas perdidas de Ixalan,NM,Español,0.2,1
Vivero escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,4
Vivero escondido,Las cavernas perdidas de Ixalan,NM,Español,0.15,1
Vivero escondido,Las cavernas perdidas de Ixalan,NM,Español,0.11,1
Volcán escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.11,3
Volcán escondido,Las cavernas perdidas de Ixalan,NM,Español,0.11,2
Víbora enredaalmas,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,1
Zarcillo del micotirano,Las cavernas perdidas de Ixalan,NM,Inglés,0.05,1
Zoyowa Lavalingüe,Las cavernas perdidas de Ixalan,NM,Español,0.1,2
Zoyowa Lavalingüe,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,2
Ídolo del Rey Profundo // Macuahuitl de soberano,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,3
Ídolo del Rey Profundo // Macuahuitl de soberano,Las cavernas perdidas de Ixalan,NM,Inglés,0.15,1
Acabar con los testigos,Asesinatos en la mansión Karlov,NM,Inglés,0.15,1
Acabar con los testigos,Asesinatos en la mansión Karlov,NM,Español,0.2,2
"Alquist Proft, indagador profesional",Asesinatos en la mansión Karlov,NM,Español,0.5,1
Amuleto de archidruida,Asesinatos en la mansión Karlov,NM,Español,4.89,1
Analista de consecuencias,Asesinatos en la mansión Karlov,NM,Inglés,2.4,1
"Anzrag, el Terretopo",Asesinatos en la mansión Karlov,NM,Español,2.5,2
Análisis de salpicaduras de sangre,Asesinatos en la mansión Karlov,NM,Inglés,0.1,1
Análisis de salpicaduras de sangre,Asesinatos en la mansión Karlov,NM,Español,0.2,1
Artista de la pirotecnia,Asesinatos en la mansión Karlov,NM,Español,0.15,1
Artista de la pirotecnia,Asesinatos en la mansión Karlov,NM,Inglés,0.2,1
"Aurelia, la Ley Imperante",Asesinatos en la mansión Karlov,NM,Español,0.91,1
Basta de mentiras,Asesinatos en la mansión Karlov,NM,Inglés,0.75,1
Basta de mentiras,Asesinatos en la mansión Karlov,NM,Español,1.0,1
Basta de mentiras,Asesinatos en la mansión Karlov,NM,Español,0.75,3
Bosque (V.1),Asesinatos en la mansión Karlov,NM,Español,0.15,2
Bosque (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.24,1
Brutóseo perseguido,Asesinatos en la mansión Karlov,NM,Español,0.2,1
Cansangriento gruñidor,Asesinatos en la mansión Karlov,NM,Español,0.14,1
Caso de las pruebas robadas,Asesinatos en la mansión Karlov,NM,Inglés,0.12,4
Caso del Portal Express,Asesinatos en la mansión Karlov,NM,Inglés,0.2,1
Caso del beso de la gorgona (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.13,1
Caso del festín intacto,Asesinatos en la mansión Karlov,NM,Español,1.0,1
Caso del halcón hurtado,Asesinatos en la mansión Karlov,NM,Español,0.1,3
Caso del halcón hurtado,Asesinatos en la mansión Karlov,NM,Inglés,0.15,3
Caso del laboratorio saqueado,Asesinatos en la mansión Karlov,NM,Español,0.5,1
